SURVEY:   CSP 
SNID: 2005kc 
IAUC: 2005kc
FILTERS:  ugriBnmoJjYyH 
RA:   338.530580 deg
DEC:     5.568420 deg 
RA_HOST:   338.527960
DEC_HOST:     5.569890
REDSHIFT_HELIO: 0.01509 +- 2e-06 
REDSHIFT_CMB: 0.0138552 +- 2e-06 
VPEC: -167.3589 +- 250.0
MWEBV:     0.114 +-  0.019        # SFD98 * 0.86 
PEAKMJD:  53693.53                # at brightest obs 
HOSTGAL_LOGMASS:  10.89 +-  0.01  #  

# ----------------------------------- 
NOBS: 125 
NVAR: 7 
VARLIST: MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG   MAGERR 
OBS: 53687.520  u NULL  6.79204e+03 2.22517e+02   17.920  0.035 
OBS: 53689.570  u NULL  1.20781e+04 3.38385e+02   17.295  0.030 
OBS: 53694.580  u NULL  2.02675e+04 6.06236e+02   16.733  0.032 
OBS: 53695.590  u NULL  2.08545e+04 5.25110e+02   16.702  0.027 
OBS: 53698.550  u NULL  2.05305e+04 4.78217e+02   16.719  0.025 
OBS: 53699.540  u NULL  1.92664e+04 4.66938e+02   16.788  0.026 
OBS: 53702.550  u NULL  1.49555e+04 3.76574e+02   17.063  0.027 
OBS: 53712.530  u NULL  4.40149e+03 1.69389e+02   18.391  0.041 
OBS: 53716.540  u NULL  2.44568e+03 2.01599e+02   19.029  0.086 
OBS: 53687.520  g NULL  1.44278e+04 1.20093e+02   17.102  0.009 
OBS: 53689.570  g NULL  2.29087e+04 2.33276e+02   16.600  0.011 
OBS: 53690.540  g NULL  2.71144e+04 1.75378e+02   16.417  0.007 
OBS: 53694.580  g NULL  3.98107e+04 2.94420e+02   16.000  0.008 
OBS: 53695.590  g NULL  4.18408e+04 3.48273e+02   15.946  0.009 
OBS: 53698.550  g NULL  4.47095e+04 2.47758e+02   15.874  0.006 
OBS: 53699.540  g NULL  4.40555e+04 3.25812e+02   15.890  0.008 
OBS: 53702.550  g NULL  4.06631e+04 2.25334e+02   15.977  0.006 
OBS: 53706.560  g NULL  3.34195e+04 2.78176e+02   16.190  0.009 
OBS: 53712.530  g NULL  2.02675e+04 1.68702e+02   16.733  0.009 
OBS: 53716.540  g NULL  1.36019e+04 1.38507e+02   17.166  0.011 
OBS: 53720.540  g NULL  9.47982e+03 1.14188e+02   17.558  0.013 
OBS: 53728.540  g NULL  5.06757e+03 7.52315e+01   18.238  0.016 
OBS: 53687.520  r NULL  1.90897e+04 1.94388e+02   16.798  0.011 
OBS: 53689.570  r NULL  3.03669e+04 2.52766e+02   16.294  0.009 
OBS: 53690.540  r NULL  3.52209e+04 2.60475e+02   16.133  0.008 
OBS: 53694.580  r NULL  5.10505e+04 4.24932e+02   15.730  0.009 
