SURVEY:  PS1_LOWZ_COMBINED(CFA4p1)
PHOTOMETRY_VERSION: CFA4
SNTYPE: 1
SNID: 2007jg 
IAUC: 2007jg
RA:    52.461727 deg
DECL:     0.056828 deg 
RA_HOST:    52.461792
DEC_HOST:     0.054444
MWEBV: 0.10650000 MW E(B-V) (SFD98)
REDSHIFT_HELIO: 0.037069 +- 1.4e-05 
REDSHIFT_CMB: 0.0365252 +- 1.4e-05 
VPEC: -297.7352 +- 250.0
HOSTGAL_LOGMASS: 9.50000 +- 0.051
PRIVATE(COSMO): 1
FILTERS: abcdefghijklmnopqrstuvwxyzABCDEFGHIJK  # UBVri -> klmno
SEARCH_PEAKMJD: 54366.082
NOBS: 93
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS:      54368.5     l      md      8822.67    205.568    17.6360    0.0233000
OBS:      54379.4     l      md      3677.90    152.633    18.5860    0.0415000
OBS:      54380.5     l      md      3047.89    130.755    18.7900    0.0429000
OBS:      54381.5     l      md      3033.89    127.423    18.7950    0.0420000
OBS:      54383.4     l      md      2327.02    124.263    19.0830    0.0534000
OBS:      54384.4     l      md      2155.76    137.106    19.1660    0.0636000
OBS:      54389.5     l      md      1239.94    223.313    19.7665    0.180100
OBS:      54394.4     l      md      903.649    109.432    20.1100    0.121100
OBS:      54395.4     l      md      897.842    272.226    20.1170    0.303200
OBS:      54398.5     l      md      907.821    328.540    20.1050    0.361900
OBS:      54404.4     l      md      535.797    126.448    20.6775    0.236000
OBS:      54406.4     l      md      438.127    104.187    20.8960    0.237800
OBS:      54407.4     l      md      587.760    161.634    20.5770    0.275000
OBS:      54409.3     l      md      340.722    98.6049    21.1690    0.289400
OBS:      54412.4     l      md      409.638    141.038    20.9690    0.344300
OBS:      54413.4     l      md      377.572    154.502    21.0575    0.409200
OBS:      54416.3     l      md      355.468    107.493    21.1230    0.302400
OBS:      54419.3     l      md      382.296    106.469    21.0440    0.278500
OBS:      54423.4     l      md      442.181    102.851    20.8860    0.232600
OBS:      54431.3     l      md      539.014    159.333    20.6710    0.295600
OBS:      54433.3     l      md      474.242    191.594    20.8100    0.404000
OBS:      54438.4     l      md      493.855    131.119    20.7660    0.265500
OBS:      54368.5     m      md      9931.17    211.534    17.5075    0.0213000
OBS:      54370.4     m      md      9858.26    226.740    17.5155    0.0230000
OBS:      54379.4     m      md      5850.59    167.912    18.0820    0.0287000
OBS:      54380.5     m      md      5536.05    151.134    18.1420    0.0273000
OBS:      54381.5     m      md      5114.46    165.197    18.2280    0.0323000
OBS:      54383.4     m      md      4440.17    161.622    18.3815    0.0364000
OBS:      54384.4     m      md      4216.96    153.076    18.4375    0.0363000
OBS:      54389.5     m      md      3459.39    146.332    18.6525    0.0423000
OBS:      54394.4     m      md      2552.70    158.268    18.9825    0.0620000
OBS:      54395.4     m      md      2025.82    291.110    19.2335    0.143700
OBS:      54398.5     m      md      1868.10    197.084    19.3215    0.105500
OBS:      54400.4     m      md      1823.06    286.767    19.3480    0.157300
OBS:      54401.5     m      md      1540.99    278.919    19.5305    0.181000
OBS:      54402.4     m      md      1363.95    256.969    19.6630    0.188400
OBS:      54404.4     m      md      1207.81    161.243    19.7950    0.133500
OBS:      54406.4     m      md      1362.70    118.146    19.6640    0.0867000
OBS:      54407.4     m      md      1290.63    118.350    19.7230    0.0917000
OBS:      54409.3     m      md      1166.27    119.426    19.8330    0.102400
OBS:      54412.3     m      md      1117.89    136.048    19.8790    0.121700
OBS:      54413.4     m      md      991.744    119.505    20.0090    0.120500
OBS:      54416.2     m      md      889.610    115.649    20.1270    0.130000
OBS:      54419.3     m      md      835.603    116.400    20.1950    0.139300
OBS:      54423.4     m      md      713.839    121.924    20.3660    0.170800
OBS:      54431.3     m      md      612.068    218.508    20.5330    0.357000
OBS:      54437.3     m      md      581.299    163.752    20.5890    0.281700
OBS:      54438.4     m      md      516.655    154.066    20.7170    0.298200
OBS:      54368.5     n      md      10404.0    211.201    17.4570    0.0203000
OBS:      54369.4     n      md      10432.8    224.305    17.4540    0.0215000
OBS:      54370.4     n      md      9620.55    232.817    17.5420    0.0242000
OBS:      54379.4     n      md      5931.99    134.656    18.0670    0.0227000
OBS:      54380.5     n      md      5680.68    144.857    18.1140    0.0255000
OBS:      54381.5     n      md      5440.02    144.704    18.1610    0.0266000
OBS:      54383.4     n      md      5190.39    134.950    18.2120    0.0260000
OBS:      54384.4     n      md      5030.37    135.317    18.2460    0.0269000
OBS:      54389.5     n      md      4591.98    139.137    18.3450    0.0303000
OBS:      54394.4     n      md      4003.14    129.301    18.4940    0.0323000
OBS:      54395.4     n      md      3579.32    296.368    18.6155    0.0828000
OBS:      54398.5     n      md      3410.36    181.772    18.6680    0.0533000
OBS:      54404.4     n      md      1884.52    114.202    19.3120    0.0606000
OBS:      54406.4     n      md      1872.41    109.348    19.3190    0.0584000
OBS:      54407.4     n      md      1766.85    99.6504    19.3820    0.0564000
OBS:      54409.3     n      md      1843.32    129.032    19.3360    0.0700000
OBS:      54412.3     n      md      1485.94    114.268    19.5700    0.0769000
OBS:      54413.4     n      md      1495.55    98.7061    19.5630    0.0660000
OBS:      54416.2     n      md      1323.12    101.881    19.6960    0.0770000
OBS:      54419.3     n      md      1186.86    114.295    19.8140    0.0963000
OBS:      54423.4     n      md      1164.13    110.243    19.8350    0.0947000
OBS:      54433.3     n      md      1201.16    424.008    19.8010    0.353000
OBS:      54437.3     n      md      795.060    217.051    20.2490    0.273000
OBS:      54368.5     o      md      6089.76    182.084    18.0385    0.0299000
OBS:      54369.4     o      md      5775.64    221.784    18.0960    0.0384000
OBS:      54370.4     o      md      6020.05    245.618    18.0510    0.0408000
OBS:      54379.4     o      md      3108.85    184.044    18.7685    0.0592000
OBS:      54380.5     o      md      2986.76    171.739    18.8120    0.0575000
OBS:      54381.5     o      md      2752.96    164.352    18.9005    0.0597000
OBS:      54383.4     o      md      3117.46    161.484    18.7655    0.0518000
OBS:      54384.4     o      md      3015.78    140.234    18.8015    0.0465000
OBS:      54389.4     o      md      3577.67    168.150    18.6160    0.0470000
OBS:      54394.4     o      md      3888.66    181.601    18.5255    0.0467000
OBS:      54395.4     o      md      3845.92    407.667    18.5375    0.106000
OBS:      54404.3     o      md      2090.26    128.551    19.1995    0.0615000
OBS:      54406.4     o      md      1978.79    141.879    19.2590    0.0717000
OBS:      54407.4     o      md      1684.23    126.317    19.4340    0.0750000
OBS:      54409.3     o      md      1630.05    130.241    19.4695    0.0799000
OBS:      54412.3     o      md      1470.96    150.626    19.5810    0.102400
OBS:      54413.4     o      md      1381.66    114.954    19.6490    0.0832000
OBS:      54416.2     o      md      1097.49    127.089    19.8990    0.115800
OBS:      54419.3     o      md      865.367    137.161    20.1570    0.158500
OBS:      54423.4     o      md      699.842    134.929    20.3875    0.192800
OBS:      54437.3     o      md      660.085    199.280    20.4510    0.301900
OBS:      54438.4     o      md      489.102    154.410    20.7765    0.315700
END: 
